Numero de onda	poliestireno.dpt
1388.37031	0.99517
1386.3165	0.99441
1384.2627	0.99322
1382.2089	0.99228
1380.1551	0.99161
1378.1013	0.99083
1376.04749	0.99022
1373.99369	0.99018
1371.93989	0.99012
1369.88609	0.98979
1367.83228	0.98969
1365.77848	0.98988
1363.72468	0.99009
1361.67088	0.99032
1359.61708	0.99056
1357.56327	0.99072
1355.50947	0.9908
1353.45567	0.99091
1351.40187	0.99108
1349.34806	0.99114
1347.29426	0.9911
1345.24046	0.99136
1343.18666	0.99185
1341.13286	0.9924
1339.07905	0.99277
1337.02525	0.99241
1334.97145	0.99179
1332.91765	0.99164
1330.86384	0.99157
1328.81004	0.99129
1326.75624	0.99135
1324.70244	0.99173
1322.64864	0.99204
1320.59483	0.99232
1318.54103	0.99234
1316.48723	0.9921
1314.43343	0.99191
1312.37962	0.99169
1310.32582	0.9916
1308.27202	0.99177
1306.21822	0.99203
1304.16442	0.99239
1302.11061	0.99289
1300.05681	0.99348
1298.00301	0.99399
1295.94921	0.99421
1293.8954	0.99419
1291.8416	0.9941
1289.7878	0.99404
1287.734	0.99405
1285.6802	0.99415
1283.62639	0.99443
1281.57259	0.9947
1279.51879	0.99485
1277.46499	0.99508
1275.41118	0.9954
1273.35738	0.99575
1271.30358	0.99605
1269.24978	0.99621
1267.19598	0.99617
1265.14217	0.99616
1263.08837	0.99645
1261.03457	0.99676
1258.98077	0.99687
1256.92696	0.99689
1254.87316	0.99672
1252.81936	0.99637
1250.76556	0.99615
1248.71176	0.99596
1246.65795	0.99568
1244.60415	0.99563
1242.55035	0.99582
1240.49655	0.99616
1238.44274	0.9966
1236.38894	0.99686
1234.33514	0.99693
1232.28134	0.99702
1230.22754	0.99703
1228.17373	0.99668
1226.11993	0.99624
1224.06613	0.99617
1222.01233	0.99633
1219.95852	0.99642
1217.90472	0.99632
1215.85092	0.99616
1213.79712	0.99605
1211.74332	0.9959
1209.68951	0.99575
1207.63571	0.99562
1205.58191	0.99533
1203.52811	0.99473
1201.4743	0.99415
1199.4205	0.9939
1197.3667	0.99393
1195.3129	0.99393
1193.25909	0.99362
1191.20529	0.99312
1189.15149	0.99252
1187.09769	0.99185
1185.04389	0.99123
1182.99008	0.99075
1180.93628	0.99062
1178.88248	0.99107
1176.82868	0.99202
1174.77487	0.99312
1172.72107	0.99403
1170.66727	0.99463
1168.61347	0.99511
1166.55967	0.99559
1164.50586	0.99549
1162.45206	0.99459
1160.39826	0.99335
1158.34446	0.99198
1156.29065	0.99086
1154.23685	0.99047
1152.18305	0.99117
1150.12925	0.99281
1148.07545	0.9944
1146.02164	0.9954
1143.96784	0.99628
1141.91404	0.99723
1139.86024	0.99758
1137.80643	0.99715
1135.75263	0.9972
1133.69883	0.99802
1131.64503	0.99834
1129.59123	0.99798
1127.53742	0.99781
1125.48362	0.99781
1123.42982	0.99745
1121.37602	0.9968
1119.32221	0.99608
1117.26841	0.9954
1115.21461	0.99515
1113.16081	0.99542
1111.10701	0.99602
1109.0532	0.99664
1106.9994	0.99687
1104.9456	0.99673
1102.8918	0.99648
1100.83799	0.99605
1098.78419	0.99546
1096.73039	0.99514
1094.67659	0.99506
1092.62279	0.99469
1090.56898	0.9941
1088.51518	0.99372
1086.46138	0.99345
1084.40758	0.99295
1082.35377	0.99218
1080.29997	0.99127
1078.24617	0.99031
1076.19237	0.98938
1074.13857	0.98827
1072.08476	0.98694
1070.03096	0.9862
1067.97716	0.98636
1065.92336	0.98697
1063.86955	0.98791
1061.81575	0.98924
1059.76195	0.9907
1057.70815	0.99197
1055.65435	0.99275
1053.60054	0.99299
1051.54674	0.99305
1049.49294	0.99322
1047.43914	0.99348
1045.38533	0.99347
1043.33153	0.99319
1041.27773	0.99301
1039.22393	0.99252
1037.17013	0.99078
1035.11632	0.98733
1033.06252	0.9826
1031.00872	0.97793
1028.95492	0.97509
1026.90111	0.9751
1024.84731	0.97757
1022.79351	0.98103
1020.73971	0.98431
1018.68591	0.98677
1016.6321	0.98802
1014.5783	0.98849
1012.5245	0.98906
1010.4707	0.98967
1008.41689	0.98968
1006.36309	0.98936
1004.30929	0.98954
1002.25549	0.99033
1000.20169	0.99134
998.14788	0.99207
996.09408	0.99244
994.04028	0.99283
991.98648	0.9931
989.93267	0.99292
987.87887	0.9921
985.82507	0.99088
983.77127	0.99019
981.71747	0.99018
979.66366	0.9903
977.60986	0.99039
975.55606	0.99044
973.50226	0.99064
971.44845	0.99111
969.39465	0.99089
967.34085	0.9898
965.28705	0.98914
963.23325	0.98946
961.17944	0.99031
959.12564	0.99147
957.07184	0.99265
955.01804	0.99334
952.96423	0.99326
950.91043	0.99247
948.85663	0.99195
946.80283	0.99228
944.74903	0.99259
942.69522	0.99254
940.64142	0.99248
938.58762	0.99243
936.53382	0.99263
934.48001	0.99342
932.42621	0.99435
930.37241	0.9949
928.31861	0.99501
926.26481	0.99465
924.211	0.99411
922.1572	0.99377
920.1034	0.99331
918.0496	0.99214
915.99579	0.99037
913.94199	0.98842
911.88819	0.98631
909.83439	0.98423
907.78059	0.98306
905.72678	0.98294
903.67298	0.9836
901.61918	0.98561
899.56538	0.98843
897.51157	0.99074
895.45777	0.99231
893.40397	0.99338
891.35017	0.99401
889.29637	0.99411
887.24256	0.9937
885.18876	0.99342
883.13496	0.99391
881.08116	0.99477
879.02735	0.9955
876.97355	0.99618
874.91975	0.99674
872.86595	0.99706
870.81215	0.99719
868.75834	0.99703
866.70454	0.99643
864.65074	0.9957
862.59694	0.99569
860.54313	0.99592
858.48933	0.99554
856.43553	0.99532
854.38173	0.99551
852.32792	0.99547
850.27412	0.99506
848.22032	0.99414
846.16652	0.99296
844.11272	0.99216
842.05891	0.99186
840.00511	0.99169
837.95131	0.99177
835.89751	0.99298
833.8437	0.99498
831.7899	0.99625
829.7361	0.99652
827.6823	0.99638
825.6285	0.99621
823.57469	0.99612
821.52089	0.9966
819.46709	0.99775
817.41329	0.99831
815.35948	0.99795
813.30568	0.99734
811.25188	0.99652
809.19808	0.99624
807.14428	0.99701
805.09047	0.99701
803.03667	0.99599
800.98287	0.99599
798.92907	0.99666
796.87526	0.99652
794.82146	0.99547
792.76766	0.99423
790.71386	0.99363
788.66006	0.99329
786.60625	0.99222
784.55245	0.99065
782.49865	0.9892
780.44485	0.98756
778.39104	0.98531
776.33724	0.98213
774.28344	0.97763
772.22964	0.97259
770.17584	0.968
768.12203	0.96375
766.06823	0.95958
764.01443	0.9552
761.96063	0.95026
759.90682	0.94511
757.85302	0.94058
755.79922	0.93761
753.74542	0.9365
751.69162	0.93636
749.63781	0.93659
747.58401	0.93742
745.53021	0.93966
743.47641	0.94428
741.4226	0.95098
739.3688	0.95845
737.315	0.96605
735.2612	0.97346
733.2074	0.97963
731.15359	0.98428
729.09979	0.98811
727.04599	0.99077
724.99219	0.9918
722.93838	0.99243
720.88458	0.99347
718.83078	0.99355
716.77698	0.9922
714.72318	0.99023
712.66937	0.98687
710.61557	0.98018
708.56177	0.9695
706.50797	0.95566
704.45416	0.93991
702.40036	0.92346
700.34656	0.90716
698.29276	0.89205
696.23896	0.88108
694.18515	0.87843
692.13135	0.88475
690.07755	0.89711
688.02375	0.91176
685.96994	0.92511
683.91614	0.93548
681.86234	0.94301
679.80854	0.94854
677.75474	0.95345
675.70093	0.95816
673.64713	0.96146
671.59333	0.96291
669.53953	0.96441
667.48572	0.96866
665.43192	0.97252
663.37812	0.97408
661.32432	0.97502
659.27052	0.97643
657.21671	0.97757
655.16291	0.97788
653.10911	0.97835
651.05531	0.97879
649.0015	0.97902
646.9477	0.97984
644.8939	0.98135
642.8401	0.98291
640.7863	0.98396
638.73249	0.98443
636.67869	0.98438
634.62489	0.98426
632.57109	0.98418
630.51728	0.98413
628.46348	0.98396
626.40968	0.98257
624.35588	0.97989
622.30208	0.97826
620.24827	0.97914
618.19447	0.98046
616.14067	0.98071
614.08687	0.98167
612.03306	0.98334
609.97926	0.98438
607.92546	0.98467
605.87166	0.98351
603.81786	0.98266
601.76405	0.98463
599.71025	0.98723
597.65645	0.98718
595.60265	0.98534
593.54884	0.98447
591.49504	0.98455
589.44124	0.98422
587.38744	0.98252
585.33364	0.98011
583.27983	0.97916
581.22603	0.97916
579.17223	0.97902
577.11843	0.97863
575.06462	0.97691
573.01082	0.97428
570.95702	0.97282
568.90322	0.97226
566.84942	0.9712
564.79561	0.97017
562.74181	0.96939
560.68801	0.96763
558.63421	0.9649
556.5804	0.96242
554.5266	0.96117
552.4728	0.9612
550.419	0.96021
548.3652	0.9558
546.31139	0.9498
544.25759	0.9463
542.20379	0.94588
540.14999	0.94464
538.09618	0.94223
536.04238	0.94289
533.98858	0.94693
531.93478	0.95175
529.88098	0.95547
527.82717	0.95808
525.77337	0.96188
523.71957	0.96627
521.66577	0.96872
519.61196	0.96954
517.55816	0.97031
515.50436	0.97207
513.45056	0.97429
511.39675	0.97593
509.34295	0.97696
507.28915	0.97792
505.23535	0.9794
503.18155	0.98129
501.12774	0.98167
499.07394	0.98076
497.02014	0.98087
494.96634	0.98145
492.91253	0.98151
490.85873	0.98221
488.80493	0.98257
486.75113	0.9811
484.69733	0.98037
482.64352	0.98135
480.58972	0.98249
478.53592	0.98373
476.48212	0.98372
474.42831	0.98267
472.37451	0.98161
470.32071	0.98085
468.26691	0.9814
466.21311	0.98214
464.1593	0.98354
462.1055	0.98551
460.0517	0.98601
457.9979	0.98404
455.94409	0.98018
453.89029	0.97933
451.83649	0.98178
449.78269	0.98239
447.72889	0.98131
445.67508	0.98169
443.62128	0.98191
441.56748	0.98081
439.51368	0.98141
437.45987	0.98591
435.40607	0.99064
433.35227	0.98847
431.29847	0.98304
429.24467	0.98222
427.19086	0.98526
425.13706	0.98755
423.08326	0.98563
421.02946	0.98103
418.97565	0.97835
416.92185	0.9781
414.86805	0.97811
412.81425	0.97885
410.76045	0.98055
408.70664	0.98289
406.65284	0.98592
404.59904	0.98991
402.54524	0.99343
400.49143	0.99436
398.43763	0.9925
KMeans Clustering	6.0
Spectral Clustering	5.0
Agglomerative Clustering	4.0
