Numero de onda	Policaprolactona1.dpt
1386.3165	0.86716
1384.2627	0.87225
1382.2089	0.86681
1380.1551	0.85386
1378.1013	0.83818
1376.04749	0.82388
1373.99369	0.8106
1371.93989	0.79433
1369.88609	0.76934
1367.83228	0.7325
1365.77848	0.68993
1363.72468	0.6506
1361.67088	0.62903
1359.61708	0.63772
1357.56327	0.66872
1355.50947	0.7086
1353.45567	0.74792
1351.40187	0.78206
1349.34806	0.81031
1347.29426	0.83315
1345.24046	0.85151
1343.18666	0.86569
1341.13286	0.87539
1339.07905	0.88134
1337.02525	0.88617
1334.97145	0.89166
1332.91765	0.8964
1330.86384	0.89841
1328.81004	0.89745
1326.75624	0.89502
1324.70244	0.89267
1322.64864	0.89085
1320.59483	0.88906
1318.54103	0.88645
1316.48723	0.88238
1314.43343	0.87658
1312.37962	0.86877
1310.32582	0.85837
1308.27202	0.84444
1306.21822	0.82618
1304.16442	0.80338
1302.11061	0.77612
1300.05681	0.74509
1298.00301	0.7111
1295.94921	0.67641
1293.8954	0.64907
1291.8416	0.64107
1289.7878	0.6586
1287.734	0.69424
1285.6802	0.73206
1283.62639	0.76133
1281.57259	0.78085
1279.51879	0.7934
1277.46499	0.80146
1275.41118	0.80552
1273.35738	0.80432
1271.30358	0.79561
1269.24978	0.7787
1267.19598	0.75875
1265.14217	0.74484
1263.08837	0.73999
1261.03457	0.73806
1258.98077	0.73263
1256.92696	0.72241
1254.87316	0.7081
1252.81936	0.68905
1250.76556	0.6637
1248.71176	0.63018
1246.65795	0.58736
1244.60415	0.53829
1242.55035	0.49181
1240.49655	0.45682
1238.44274	0.43596
1236.38894	0.43244
1234.33514	0.45465
1232.28134	0.50389
1230.22754	0.56677
1228.17373	0.62614
1226.11993	0.67288
1224.06613	0.70598
1222.01233	0.72833
1219.95852	0.74329
1217.90472	0.7531
1215.85092	0.75996
1213.79712	0.76562
1211.74332	0.77012
1209.68951	0.77257
1207.63571	0.77203
1205.58191	0.76821
1203.52811	0.76107
1201.4743	0.75005
1199.4205	0.73404
1197.3667	0.71144
1195.3129	0.68081
1193.25909	0.64116
1191.20529	0.59236
1189.15149	0.53705
1187.09769	0.48138
1185.04389	0.43295
1182.99008	0.39616
1180.93628	0.36992
1178.88248	0.3502
1176.82868	0.33311
1174.77487	0.3166
1172.72107	0.30099
1170.66727	0.28646
1168.61347	0.2713
1166.55967	0.25471
1164.50586	0.23924
1162.45206	0.22807
1160.39826	0.22281
1158.34446	0.22522
1156.29065	0.23682
1154.23685	0.25676
1152.18305	0.28304
1150.12925	0.31432
1148.07545	0.34947
1146.02164	0.38696
1143.96784	0.42537
1141.91404	0.46431
1139.86024	0.50361
1137.80643	0.54234
1135.75263	0.5793
1133.69883	0.61359
1131.64503	0.6451
1129.59123	0.67394
1127.53742	0.69954
1125.48362	0.72123
1123.42982	0.73872
1121.37602	0.75047
1119.32221	0.75294
1117.26841	0.74261
1115.21461	0.71688
1113.16081	0.67588
1111.10701	0.62666
1109.0532	0.585
1106.9994	0.56722
1104.9456	0.57601
1102.8918	0.59899
1100.83799	0.62237
1098.78419	0.64029
1096.73039	0.65282
1094.67659	0.66212
1092.62279	0.67094
1090.56898	0.68158
1088.51518	0.69492
1086.46138	0.71072
1084.40758	0.72881
1082.35377	0.74831
1080.29997	0.76652
1078.24617	0.78046
1076.19237	0.78845
1074.13857	0.78925
1072.08476	0.7807
1070.03096	0.76127
1067.97716	0.73452
1065.92336	0.71232
1063.86955	0.70676
1061.81575	0.71694
1059.76195	0.72926
1057.70815	0.72879
1055.65435	0.70673
1053.60054	0.6607
1051.54674	0.59386
1049.49294	0.51966
1047.43914	0.46184
1045.38533	0.43659
1043.33153	0.44122
1041.27773	0.46654
1039.22393	0.50598
1037.17013	0.55163
1035.11632	0.59508
1033.06252	0.63196
1031.00872	0.6621
1028.95492	0.68766
1026.90111	0.71085
1024.84731	0.73212
1022.79351	0.75081
1020.73971	0.76663
1018.68591	0.78015
1016.6321	0.79232
1014.5783	0.80349
1012.5245	0.81289
1010.4707	0.82048
1008.41689	0.82702
1006.36309	0.83242
1004.30929	0.83611
1002.25549	0.83845
1000.20169	0.84025
998.14788	0.84193
996.09408	0.84365
994.04028	0.84537
991.98648	0.8469
989.93267	0.84808
987.87887	0.84899
985.82507	0.84969
983.77127	0.84904
981.71747	0.84532
979.66366	0.8387
977.60986	0.83107
975.55606	0.82333
973.50226	0.81395
971.44845	0.80063
969.39465	0.78096
967.34085	0.75034
965.28705	0.70614
963.23325	0.65726
961.17944	0.6226
959.12564	0.614
957.07184	0.62754
955.01804	0.65358
952.96423	0.68557
950.91043	0.72002
948.85663	0.75373
946.80283	0.78294
944.74903	0.80483
942.69522	0.81838
940.64142	0.82272
938.58762	0.81774
936.53382	0.80713
934.48001	0.79797
932.42621	0.79722
930.37241	0.80711
928.31861	0.82396
926.26481	0.84225
924.211	0.85845
922.1572	0.87115
920.1034	0.87954
918.0496	0.88334
915.99579	0.8838
913.94199	0.88326
911.88819	0.8846
909.83439	0.88969
907.78059	0.89719
905.72678	0.90411
903.67298	0.90931
901.61918	0.91369
899.56538	0.91786
897.51157	0.92139
895.45777	0.92378
893.40397	0.92498
891.35017	0.92557
889.29637	0.92604
887.24256	0.92658
885.18876	0.9274
883.13496	0.92844
881.08116	0.92963
879.02735	0.93073
876.97355	0.93154
874.91975	0.9327
872.86595	0.93435
870.81215	0.93584
868.75834	0.93683
866.70454	0.93746
864.65074	0.93838
862.59694	0.93977
860.54313	0.94072
858.48933	0.94047
856.43553	0.93938
854.38173	0.9379
852.32792	0.93548
850.27412	0.93184
848.22032	0.92688
846.16652	0.91931
844.11272	0.907
842.05891	0.8914
840.00511	0.88236
837.95131	0.88871
835.89751	0.90568
833.8437	0.92279
831.7899	0.93549
829.7361	0.94392
827.6823	0.94869
825.6285	0.95016
823.57469	0.94978
821.52089	0.94889
819.46709	0.94749
817.41329	0.94548
815.35948	0.94366
813.30568	0.94282
811.25188	0.94281
809.19808	0.94397
807.14428	0.94703
805.09047	0.95043
803.03667	0.95178
800.98287	0.95203
798.92907	0.95291
796.87526	0.95418
794.82146	0.95518
792.76766	0.95528
790.71386	0.95463
788.66006	0.95387
786.60625	0.95262
784.55245	0.95015
782.49865	0.94687
780.44485	0.94318
778.39104	0.93827
776.33724	0.93194
774.28344	0.92708
772.22964	0.92727
770.17584	0.93184
768.12203	0.93749
766.06823	0.94273
764.01443	0.94735
761.96063	0.95001
759.90682	0.94952
757.85302	0.94671
755.79922	0.94321
753.74542	0.93898
751.69162	0.93291
749.63781	0.92499
747.58401	0.91527
745.53021	0.90209
743.47641	0.88319
741.4226	0.85697
739.3688	0.82376
737.315	0.78849
735.2612	0.75766
733.2074	0.73351
731.15359	0.72001
729.09979	0.72813
727.04599	0.76327
724.99219	0.81295
722.93838	0.85531
720.88458	0.87908
718.83078	0.88698
716.77698	0.8858
714.72318	0.88105
712.66937	0.87645
710.61557	0.87444
708.56177	0.87661
706.50797	0.88333
704.45416	0.89397
702.40036	0.90609
700.34656	0.91677
698.29276	0.92563
696.23896	0.93346
694.18515	0.93996
692.13135	0.94464
690.07755	0.94825
688.02375	0.95194
685.96994	0.95571
683.91614	0.95895
681.86234	0.96092
679.80854	0.9616
677.75474	0.96249
675.70093	0.96387
673.64713	0.96529
671.59333	0.9669
669.53953	0.96819
667.48572	0.96882
665.43192	0.96868
663.37812	0.96777
661.32432	0.96667
659.27052	0.96624
657.21671	0.96579
655.16291	0.96411
653.10911	0.96233
651.05531	0.96201
649.0015	0.96281
646.9477	0.96356
644.8939	0.96339
642.8401	0.96251
640.7863	0.9617
638.73249	0.96123
636.67869	0.96141
634.62489	0.96208
632.57109	0.96264
630.51728	0.96338
628.46348	0.96384
626.40968	0.96308
624.35588	0.96119
622.30208	0.95861
620.24827	0.95609
618.19447	0.95444
616.14067	0.95391
614.08687	0.95393
612.03306	0.95367
609.97926	0.95346
607.92546	0.95344
605.87166	0.95122
603.81786	0.94697
601.76405	0.94435
599.71025	0.94263
597.65645	0.93967
595.60265	0.93601
593.54884	0.9311
591.49504	0.92409
589.44124	0.91575
587.38744	0.90778
585.33364	0.90316
583.27983	0.90313
581.22603	0.90655
579.17223	0.91256
577.11843	0.91918
575.06462	0.92426
573.01082	0.92945
570.95702	0.93687
568.90322	0.94388
566.84942	0.94835
564.79561	0.9516
562.74181	0.95443
560.68801	0.95697
558.63421	0.95923
556.5804	0.96049
554.5266	0.9624
552.4728	0.96562
550.419	0.96599
548.3652	0.96423
546.31139	0.96366
544.25759	0.96309
542.20379	0.962
540.14999	0.96143
538.09618	0.96077
536.04238	0.95871
533.98858	0.95644
531.93478	0.95426
529.88098	0.95218
527.82717	0.9509
525.77337	0.94845
523.71957	0.94524
521.66577	0.9438
519.61196	0.94448
517.55816	0.94679
515.50436	0.94988
513.45056	0.95373
511.39675	0.95606
509.34295	0.95494
507.28915	0.95411
505.23535	0.95489
503.18155	0.95563
501.12774	0.95809
499.07394	0.96219
497.02014	0.9621
494.96634	0.95685
492.91253	0.95458
490.85873	0.95766
488.80493	0.95948
486.75113	0.95721
484.69733	0.95379
482.64352	0.95097
480.58972	0.9496
478.53592	0.95092
476.48212	0.95195
474.42831	0.95096
472.37451	0.95112
470.32071	0.95224
468.26691	0.95139
466.21311	0.94951
464.1593	0.9512
462.1055	0.95603
460.0517	0.9542
457.9979	0.92949
455.94409	0.87412
453.89029	0.81716
451.83649	0.79959
449.78269	0.83022
447.72889	0.87459
445.67508	0.90315
443.62128	0.91509
441.56748	0.92006
439.51368	0.92277
437.45987	0.92643
435.40607	0.93273
433.35227	0.93669
431.29847	0.93506
429.24467	0.93265
427.19086	0.93403
425.13706	0.94204
423.08326	0.95414
421.02946	0.96253
418.97565	0.95965
416.92185	0.94876
414.86805	0.94372
412.81425	0.94604
410.76045	0.95074
408.70664	0.95
406.65284	0.943
404.59904	0.93655
402.54524	0.93421
400.49143	0.93402
398.43763	0.93485
KMeans Clustering	1.0
Spectral Clustering	5.0
Agglomerative Clustering	1.0
