Numero de onda	polipropileno.dpt
1388.37031	0.95917
1386.3165	0.9499
1384.2627	0.92868
1382.2089	0.88975
1380.1551	0.8321
1378.1013	0.77385
1376.04749	0.75
1373.99369	0.78072
1371.93989	0.83813
1369.88609	0.88234
1367.83228	0.90454
1365.77848	0.9088
1363.72468	0.90214
1361.67088	0.89297
1359.61708	0.8906
1357.56327	0.89856
1355.50947	0.91426
1353.45567	0.93168
1351.40187	0.94588
1349.34806	0.95597
1347.29426	0.96299
1345.24046	0.96786
1343.18666	0.97106
1341.13286	0.97315
1339.07905	0.97443
1337.02525	0.97517
1334.97145	0.97566
1332.91765	0.9758
1330.86384	0.97569
1328.81004	0.97597
1326.75624	0.97701
1324.70244	0.97842
1322.64864	0.97947
1320.59483	0.98007
1318.54103	0.98028
1316.48723	0.98009
1314.43343	0.9796
1312.37962	0.97835
1310.32582	0.97537
1308.27202	0.97003
1306.21822	0.96258
1304.16442	0.9549
1302.11061	0.94895
1300.05681	0.94426
1298.00301	0.9396
1295.94921	0.93593
1293.8954	0.93557
1291.8416	0.93916
1289.7878	0.94504
1287.734	0.95133
1285.6802	0.95653
1283.62639	0.95963
1281.57259	0.96031
1279.51879	0.95919
1277.46499	0.95749
1275.41118	0.95569
1273.35738	0.95304
1271.30358	0.94858
1269.24978	0.9424
1267.19598	0.93634
1265.14217	0.93309
1263.08837	0.93313
1261.03457	0.93365
1258.98077	0.93194
1256.92696	0.92819
1254.87316	0.92434
1252.81936	0.92097
1250.76556	0.91681
1248.71176	0.9113
1246.65795	0.90517
1244.60415	0.89998
1242.55035	0.89862
1240.49655	0.90339
1238.44274	0.91314
1236.38894	0.92475
1234.33514	0.93621
1232.28134	0.94642
1230.22754	0.95436
1228.17373	0.95979
1226.11993	0.9631
1224.06613	0.96485
1222.01233	0.96573
1219.95852	0.96626
1217.90472	0.96674
1215.85092	0.96752
1213.79712	0.96873
1211.74332	0.97004
1209.68951	0.97106
1207.63571	0.97137
1205.58191	0.97059
1203.52811	0.96895
1201.4743	0.96658
1199.4205	0.96297
1197.3667	0.95769
1195.3129	0.95046
1193.25909	0.94072
1191.20529	0.9283
1189.15149	0.91409
1187.09769	0.90035
1185.04389	0.8899
1182.99008	0.88396
1180.93628	0.88185
1178.88248	0.88204
1176.82868	0.8823
1174.77487	0.88042
1172.72107	0.87572
1170.66727	0.86934
1168.61347	0.8639
1166.55967	0.86208
1164.50586	0.86505
1162.45206	0.87209
1160.39826	0.88137
1158.34446	0.89151
1156.29065	0.90223
1154.23685	0.91319
1152.18305	0.92367
1150.12925	0.93346
1148.07545	0.94277
1146.02164	0.95141
1143.96784	0.95853
1141.91404	0.96378
1139.86024	0.96745
1137.80643	0.96947
1135.75263	0.97002
1133.69883	0.97004
1131.64503	0.97019
1129.59123	0.97057
1127.53742	0.9716
1125.48362	0.97387
1123.42982	0.97651
1121.37602	0.97818
1119.32221	0.97863
1117.26841	0.97783
1115.21461	0.97557
1113.16081	0.97153
1111.10701	0.96554
1109.0532	0.95957
1106.9994	0.95712
1104.9456	0.9586
1102.8918	0.96133
1100.83799	0.96414
1098.78419	0.96748
1096.73039	0.97076
1094.67659	0.973
1092.62279	0.97459
1090.56898	0.97603
1088.51518	0.97707
1086.46138	0.97747
1084.40758	0.97752
1082.35377	0.97747
1080.29997	0.97731
1078.24617	0.97733
1076.19237	0.97752
1074.13857	0.97771
1072.08476	0.97729
1070.03096	0.97519
1067.97716	0.97173
1065.92336	0.96925
1063.86955	0.96927
1061.81575	0.97087
1059.76195	0.97228
1057.70815	0.97182
1055.65435	0.96792
1053.60054	0.95903
1051.54674	0.94416
1049.49294	0.92619
1047.43914	0.91383
1045.38533	0.91331
1043.33153	0.92174
1041.27773	0.93349
1039.22393	0.94514
1037.17013	0.95483
1035.11632	0.96174
1033.06252	0.96607
1031.00872	0.96868
1028.95492	0.97087
1026.90111	0.97315
1024.84731	0.97535
1022.79351	0.97725
1020.73971	0.97845
1018.68591	0.97894
1016.6321	0.9796
1014.5783	0.98092
1012.5245	0.98176
1010.4707	0.98122
1008.41689	0.97951
1006.36309	0.97649
1004.30929	0.97065
1002.25549	0.96012
1000.20169	0.94603
998.14788	0.93633
996.09408	0.93949
994.04028	0.95251
991.98648	0.96519
989.93267	0.97291
987.87887	0.97665
985.82507	0.97708
983.77127	0.97454
981.71747	0.96944
979.66366	0.9602
977.60986	0.94532
975.55606	0.92808
973.50226	0.91758
971.44845	0.92159
969.39465	0.93582
967.34085	0.9479
965.28705	0.95186
963.23325	0.95187
961.17944	0.95427
959.12564	0.96008
957.07184	0.96619
955.01804	0.97062
952.96423	0.9737
950.91043	0.97625
948.85663	0.97856
946.80283	0.98049
944.74903	0.98176
942.69522	0.98237
940.64142	0.98273
938.58762	0.98349
936.53382	0.98461
934.48001	0.98566
932.42621	0.9865
930.37241	0.98727
928.31861	0.98777
926.26481	0.98757
924.211	0.98702
922.1572	0.98663
920.1034	0.98598
918.0496	0.98465
915.99579	0.98284
913.94199	0.98095
911.88819	0.97966
909.83439	0.97931
907.78059	0.97923
905.72678	0.97791
903.67298	0.97398
901.61918	0.96813
899.56538	0.96415
897.51157	0.9652
895.45777	0.9697
893.40397	0.97367
891.35017	0.97467
889.29637	0.97356
887.24256	0.97355
885.18876	0.97609
883.13496	0.97956
881.08116	0.98232
879.02735	0.98408
876.97355	0.98508
874.91975	0.98603
872.86595	0.98722
870.81215	0.98787
868.75834	0.98758
866.70454	0.98695
864.65074	0.98657
862.59694	0.98644
860.54313	0.98572
858.48933	0.98429
856.43553	0.98274
854.38173	0.98138
852.32792	0.98049
850.27412	0.97912
848.22032	0.9752
846.16652	0.96547
844.11272	0.94803
842.05891	0.93288
840.00511	0.93532
837.95131	0.95162
835.89751	0.96604
833.8437	0.97433
831.7899	0.97921
829.7361	0.98123
827.6823	0.98148
825.6285	0.98193
823.57469	0.98269
821.52089	0.98284
819.46709	0.98196
817.41329	0.97945
815.35948	0.97538
813.30568	0.97031
811.25188	0.96519
809.19808	0.96273
807.14428	0.96475
805.09047	0.97
803.03667	0.97582
800.98287	0.98008
798.92907	0.98298
796.87526	0.98529
794.82146	0.98676
792.76766	0.98777
790.71386	0.98897
788.66006	0.99036
786.60625	0.9913
784.55245	0.99148
782.49865	0.99156
780.44485	0.99245
778.39104	0.99349
776.33724	0.9934
774.28344	0.99314
772.22964	0.99379
770.17584	0.99445
768.12203	0.99414
766.06823	0.99363
764.01443	0.99364
761.96063	0.99366
759.90682	0.9938
757.85302	0.9942
755.79922	0.99435
753.74542	0.9942
751.69162	0.99383
749.63781	0.99269
747.58401	0.99076
745.53021	0.98936
743.47641	0.98949
741.4226	0.99011
739.3688	0.98949
737.315	0.98703
735.2612	0.98249
733.2074	0.97543
731.15359	0.96805
729.09979	0.96638
727.04599	0.97195
724.99219	0.97912
722.93838	0.98371
720.88458	0.9863
718.83078	0.9882
716.77698	0.98974
714.72318	0.99088
712.66937	0.99121
710.61557	0.99101
708.56177	0.99079
706.50797	0.99068
704.45416	0.99083
702.40036	0.99151
700.34656	0.9928
698.29276	0.99334
696.23896	0.99242
694.18515	0.99182
692.13135	0.99229
690.07755	0.99263
688.02375	0.99286
685.96994	0.99325
683.91614	0.99295
681.86234	0.99223
679.80854	0.99164
677.75474	0.99144
675.70093	0.99293
673.64713	0.99492
671.59333	0.99506
669.53953	0.9941
667.48572	0.99355
665.43192	0.99339
663.37812	0.99248
661.32432	0.99116
659.27052	0.99069
657.21671	0.99075
655.16291	0.99123
653.10911	0.99229
651.05531	0.99333
649.0015	0.99365
646.9477	0.99245
644.8939	0.99103
642.8401	0.99053
640.7863	0.99022
638.73249	0.99038
636.67869	0.99119
634.62489	0.9921
632.57109	0.9931
630.51728	0.9932
628.46348	0.99169
626.40968	0.99015
624.35588	0.98991
622.30208	0.99025
620.24827	0.99042
618.19447	0.99104
616.14067	0.99168
614.08687	0.99106
612.03306	0.99016
609.97926	0.98921
607.92546	0.98821
605.87166	0.98853
603.81786	0.98895
601.76405	0.98802
599.71025	0.98741
597.65645	0.98768
595.60265	0.98729
593.54884	0.98634
591.49504	0.98556
589.44124	0.98542
587.38744	0.98674
585.33364	0.98821
583.27983	0.98784
581.22603	0.98713
579.17223	0.98783
577.11843	0.9889
575.06462	0.98925
573.01082	0.98862
570.95702	0.98804
568.90322	0.98914
566.84942	0.99081
564.79561	0.9907
562.74181	0.99001
560.68801	0.99051
558.63421	0.99098
556.5804	0.99122
554.5266	0.9914
552.4728	0.99117
550.419	0.99166
548.3652	0.99192
546.31139	0.99127
544.25759	0.99127
542.20379	0.99168
540.14999	0.9915
538.09618	0.99048
536.04238	0.98953
533.98858	0.98907
531.93478	0.98848
529.88098	0.98799
527.82717	0.98748
525.77337	0.98746
523.71957	0.98896
521.66577	0.99009
519.61196	0.989
517.55816	0.9881
515.50436	0.98995
513.45056	0.99306
511.39675	0.99498
509.34295	0.99462
507.28915	0.99246
505.23535	0.99046
503.18155	0.99061
501.12774	0.99169
499.07394	0.99132
497.02014	0.98983
494.96634	0.98906
492.91253	0.98978
490.85873	0.99002
488.80493	0.98933
486.75113	0.98891
484.69733	0.98812
482.64352	0.98808
480.58972	0.99036
478.53592	0.99138
476.48212	0.98794
474.42831	0.98279
472.37451	0.97991
470.32071	0.98077
468.26691	0.98281
466.21311	0.98126
464.1593	0.97651
462.1055	0.9732
460.0517	0.97267
457.9979	0.97353
455.94409	0.97441
453.89029	0.9743
451.83649	0.97299
449.78269	0.973
447.72889	0.97705
445.67508	0.9831
443.62128	0.98691
441.56748	0.98629
439.51368	0.98489
437.45987	0.98674
435.40607	0.98872
433.35227	0.98927
431.29847	0.99062
429.24467	0.99053
427.19086	0.98673
425.13706	0.98294
423.08326	0.98195
421.02946	0.98009
418.97565	0.97867
416.92185	0.98261
414.86805	0.98707
412.81425	0.98972
410.76045	0.98918
408.70664	0.98507
406.65284	0.98123
404.59904	0.98131
402.54524	0.98471
400.49143	0.98903
398.43763	0.99428
KMeans Clustering	1.0
Spectral Clustering	6.0
Agglomerative Clustering	4.0
