Numero de onda	polietileno.dpt
1392.48323	0.9838
1390.42942	0.98379
1388.37561	0.98359
1386.3218	0.98237
1384.26799	0.97933
1382.21418	0.97429
1380.16037	0.96806
1378.10656	0.9637
1376.05275	0.96336
1373.99894	0.96527
1371.94513	0.96626
1369.89132	0.96621
1367.83751	0.96644
1365.7837	0.96709
1363.72989	0.96816
1361.67608	0.9701
1359.62227	0.97227
1357.56846	0.97357
1355.51465	0.9741
1353.46084	0.97452
1351.40703	0.97502
1349.35322	0.97535
1347.29941	0.97503
1345.2456	0.97407
1343.19179	0.97373
1341.13798	0.97512
1339.08417	0.9779
1337.03036	0.98043
1334.97655	0.98183
1332.92274	0.98239
1330.86893	0.98231
1328.81512	0.98148
1326.7613	0.98011
1324.70749	0.97909
1322.65368	0.97929
1320.59987	0.98033
1318.54606	0.98101
1316.49225	0.98104
1314.43844	0.98072
1312.38463	0.98023
1310.33082	0.97936
1308.27701	0.97784
1306.2232	0.97548
1304.16939	0.9722
1302.11558	0.96941
1300.06177	0.96918
1298.00796	0.97114
1295.95415	0.97342
1293.90034	0.97534
1291.84653	0.97719
1289.79272	0.97916
1287.73891	0.98092
1285.6851	0.98211
1283.63129	0.98292
1281.57748	0.98365
1279.52367	0.98399
1277.46986	0.98346
1275.41605	0.98245
1273.36224	0.98175
1271.30843	0.98168
1269.25462	0.98209
1267.20081	0.98277
1265.147	0.98357
1263.09319	0.98421
1261.03938	0.98431
1258.98557	0.98416
1256.93176	0.98415
1254.87795	0.98394
1252.82414	0.98344
1250.77033	0.98266
1248.71652	0.98104
1246.66271	0.97919
1244.6089	0.97897
1242.55509	0.98055
1240.50128	0.98261
1238.44747	0.98427
1236.39366	0.98517
1234.33985	0.98564
1232.28604	0.98621
1230.23223	0.9869
1228.17842	0.98756
1226.12461	0.98777
1224.0708	0.98737
1222.01699	0.98672
1219.96318	0.98537
1217.90937	0.98321
1215.85556	0.98222
1213.80175	0.98347
1211.74794	0.98536
1209.69413	0.98643
1207.64032	0.98646
1205.58651	0.986
1203.5327	0.98601
1201.47889	0.9867
1199.42508	0.98748
1197.37127	0.98811
1195.31746	0.9883
1193.26365	0.98742
1191.20984	0.98588
1189.15603	0.98509
1187.10222	0.98564
1185.04841	0.98681
1182.9946	0.98787
1180.94079	0.9887
1178.88698	0.98926
1176.83317	0.98946
1174.77936	0.98939
1172.72555	0.98935
1170.67174	0.98951
1168.61793	0.98972
1166.56412	0.98979
1164.51031	0.98977
1162.4565	0.98981
1160.40269	0.98995
1158.34888	0.99019
1156.29507	0.99024
1154.24126	0.98989
1152.18745	0.98955
1150.13364	0.98938
1148.07983	0.98916
1146.02602	0.98907
1143.97221	0.98914
1141.9184	0.989
1139.86459	0.98864
1137.81078	0.98832
1135.75697	0.98801
1133.70316	0.98738
1131.64935	0.98644
1129.59554	0.98567
1127.54173	0.98501
1125.48792	0.98395
1123.43411	0.98236
1121.3803	0.98063
1119.32649	0.97975
1117.27268	0.98059
1115.21887	0.98273
1113.16506	0.98513
1111.11125	0.98689
1109.05744	0.98745
1107.00363	0.98746
1104.94982	0.9879
1102.89601	0.98844
1100.8422	0.98859
1098.78839	0.98861
1096.73458	0.98846
1094.68077	0.98853
1092.62696	0.98906
1090.57315	0.98959
1088.51934	0.98958
1086.46553	0.9891
1084.41172	0.98862
1082.35791	0.98815
1080.3041	0.9877
1078.25029	0.98752
1076.19648	0.98771
1074.14267	0.9883
1072.08886	0.98899
1070.03505	0.98919
1067.98124	0.98872
1065.92743	0.98834
1063.87362	0.98856
1061.81981	0.98894
1059.766	0.98955
1057.71219	0.9905
1055.65838	0.99092
1053.60457	0.9906
1051.55076	0.99024
1049.49695	0.99017
1047.44314	0.9905
1045.38933	0.99093
1043.33552	0.99107
1041.28171	0.99149
1039.2279	0.99258
1037.17409	0.99353
1035.12028	0.99351
1033.06647	0.99298
1031.01265	0.99264
1028.95884	0.99234
1026.90503	0.99229
1024.85122	0.99235
1022.79741	0.99185
1020.7436	0.99127
1018.68979	0.99168
1016.63598	0.99272
1014.58217	0.99341
1012.52836	0.99351
1010.47455	0.99309
1008.42074	0.99276
1006.36693	0.9931
1004.31312	0.99375
1002.25931	0.99397
1000.2055	0.99384
998.15169	0.99396
996.09788	0.99402
994.04407	0.99364
991.99026	0.99333
989.93645	0.99323
987.88264	0.99312
985.82883	0.99322
983.77502	0.99362
981.72121	0.9937
979.6674	0.99346
977.61359	0.99333
975.55978	0.9933
973.50597	0.99344
971.45216	0.99334
969.39835	0.99287
967.34454	0.99284
965.29073	0.99342
963.23692	0.99384
961.18311	0.99386
959.1293	0.99385
957.07549	0.99389
955.02168	0.99383
952.96787	0.99359
950.91406	0.99335
948.86025	0.99338
946.80644	0.99345
944.75263	0.99355
942.69882	0.99383
940.64501	0.99395
938.5912	0.99374
936.53739	0.9934
934.48358	0.99295
932.42977	0.99271
930.37596	0.9929
928.32215	0.99289
926.26834	0.99263
924.21453	0.99257
922.16072	0.9923
920.10691	0.9918
918.0531	0.9913
915.99929	0.99059
913.94548	0.99018
911.89167	0.99052
909.83786	0.9911
907.78405	0.9916
905.73024	0.99171
903.67643	0.99124
901.62262	0.99096
899.56881	0.99142
897.515	0.99152
895.46119	0.99077
893.40738	0.9901
891.35357	0.98964
889.29976	0.98943
887.24595	0.9898
885.19214	0.98995
883.13833	0.98928
881.08452	0.9886
879.03071	0.98863
876.9769	0.98881
874.92309	0.9889
872.86928	0.98959
870.81547	0.99074
868.76166	0.99159
866.70785	0.99193
864.65404	0.99201
862.60023	0.99192
860.54642	0.9917
858.49261	0.99188
856.4388	0.9921
854.38499	0.9918
852.33118	0.99138
850.27737	0.99109
848.22356	0.99093
846.16975	0.99104
844.11594	0.99125
842.06213	0.99077
840.00832	0.98958
837.95451	0.98866
835.9007	0.98808
833.84689	0.98692
831.79308	0.98536
829.73927	0.98449
827.68546	0.98399
825.63165	0.98273
823.57784	0.98112
821.52403	0.97971
819.47022	0.97781
817.41641	0.9758
815.3626	0.97539
813.30879	0.97675
811.25498	0.97764
809.20117	0.977
807.14736	0.97622
805.09355	0.97587
803.03974	0.9757
800.98593	0.97613
798.93212	0.97748
796.87831	0.97857
794.8245	0.97852
792.77069	0.9788
790.71688	0.97996
788.66307	0.98103
786.60926	0.98159
784.55545	0.98193
782.50164	0.98237
780.44783	0.98255
778.39402	0.98209
776.34021	0.98111
774.2864	0.98064
772.23259	0.98145
770.17878	0.98227
768.12497	0.98196
766.07116	0.9811
764.01735	0.9807
761.96354	0.98111
759.90973	0.98159
757.85592	0.98117
755.80211	0.98014
753.7483	0.97931
751.69449	0.97811
749.64068	0.97579
747.58687	0.97366
745.53306	0.97273
743.47925	0.97116
741.42544	0.96762
739.37163	0.96252
737.31781	0.95464
735.264	0.93729
733.21019	0.89866
731.15638	0.8467
729.10257	0.81829
727.04876	0.82164
724.99495	0.81834
722.94114	0.78117
720.88733	0.72607
718.83352	0.70697
716.77971	0.75332
714.7259	0.8272
712.67209	0.88461
710.61828	0.91794
708.56447	0.93685
706.51066	0.94849
704.45685	0.95617
702.40304	0.96203
700.34923	0.96708
698.29542	0.97084
696.24161	0.97287
694.1878	0.974
692.13399	0.97471
690.08018	0.97466
688.02637	0.97431
685.97256	0.9745
683.91875	0.97515
681.86494	0.97551
679.81113	0.9747
677.75732	0.97291
675.70351	0.97106
673.6497	0.9695
671.59589	0.96731
669.54208	0.96314
667.48827	0.95928
665.43446	0.95851
663.38065	0.957
661.32684	0.95329
659.27303	0.94892
657.21922	0.94563
655.16541	0.94365
653.1116	0.94198
651.05779	0.93994
649.00398	0.93841
646.95017	0.93879
644.89636	0.9412
642.84255	0.94383
640.78874	0.94653
638.73493	0.94979
636.68112	0.95162
634.62731	0.95238
632.5735	0.95373
630.51969	0.95517
628.46588	0.95749
626.41207	0.96189
624.35826	0.96658
622.30445	0.96956
620.25064	0.97124
618.19683	0.97288
616.14302	0.97499
614.08921	0.97691
612.0354	0.97866
609.98159	0.98038
607.92778	0.98084
605.87397	0.98059
603.82016	0.982
601.76635	0.98484
599.71254	0.98713
597.65873	0.98809
595.60492	0.98807
593.55111	0.98792
591.4973	0.98753
589.44349	0.98644
587.38968	0.98632
585.33587	0.98763
583.28206	0.9875
581.22825	0.98558
579.17444	0.98476
577.12063	0.98499
575.06682	0.98478
573.01301	0.98561
570.9592	0.98835
568.90539	0.99044
566.85158	0.99006
564.79777	0.98788
562.74396	0.98543
560.69015	0.98483
558.63634	0.98613
556.58253	0.98768
554.52872	0.98787
552.47491	0.98508
550.4211	0.98146
548.36729	0.98048
546.31348	0.98169
544.25967	0.98415
542.20586	0.98751
540.15205	0.99004
538.09824	0.98982
536.04443	0.98762
533.99062	0.98637
531.93681	0.98593
529.883	0.98607
527.82919	0.9885
525.77538	0.98977
523.72157	0.98747
521.66776	0.98638
519.61395	0.98821
517.56014	0.98944
515.50633	0.98857
513.45252	0.98743
511.39871	0.98719
509.3449	0.98856
507.29109	0.99183
505.23728	0.99421
503.18347	0.99284
501.12966	0.98954
499.07585	0.98818
497.02204	0.98978
494.96823	0.99311
492.91442	0.99562
490.86061	0.99485
488.8068	0.99295
486.75299	0.99355
484.69918	0.994
482.64537	0.99192
480.59156	0.99165
478.53775	0.99282
476.48394	0.99161
474.43013	0.99021
472.37632	0.99085
470.32251	0.99075
468.2687	0.99016
466.21489	0.9924
464.16108	0.99481
462.10727	0.99289
460.05346	0.98856
457.99965	0.98608
455.94584	0.98606
453.89203	0.98718
451.83822	0.98899
449.78441	0.98887
447.7306	0.98718
445.67679	0.98754
443.62298	0.98967
441.56916	0.99409
439.51535	0.99901
437.46154	1.00033
435.40773	0.9979
433.35392	0.99321
431.30011	0.99087
429.2463	0.99186
427.19249	0.99493
425.13868	0.99782
423.08487	0.99159
421.03106	0.97889
418.97725	0.97422
416.92344	0.98078
414.86963	0.98776
412.81582	0.99104
410.76201	0.98946
408.7082	0.98657
406.65439	0.98825
404.60058	0.9924
402.54677	0.99511
400.49296	0.99643
398.43915	0.99501
KMeans Clustering	1.0
Spectral Clustering	0.0
Agglomerative Clustering	3.0
