Numero de onda	polivil_alcohol.dpt
1394.53704	0.88304
1392.48323	0.88619
1390.42942	0.88799
1388.37561	0.88881
1386.3218	0.88878
1384.26799	0.88796
1382.21418	0.88668
1380.16037	0.88543
1378.10656	0.88457
1376.05275	0.88416
1373.99894	0.88399
1371.94513	0.88414
1369.89132	0.8848
1367.83751	0.88556
1365.7837	0.88598
1363.72989	0.88601
1361.67608	0.88553
1359.62227	0.88445
1357.56846	0.88299
1355.51465	0.88114
1353.46084	0.87885
1351.40703	0.87603
1349.35322	0.87259
1347.29941	0.86934
1345.2456	0.86715
1343.19179	0.86537
1341.13798	0.86316
1339.08417	0.86044
1337.03036	0.85777
1334.97655	0.85577
1332.92274	0.85422
1330.86893	0.85268
1328.81512	0.85128
1326.7613	0.8503
1324.70749	0.84977
1322.65368	0.84972
1320.59987	0.85045
1318.54606	0.85179
1316.49225	0.85322
1314.43844	0.85469
1312.38463	0.85645
1310.33082	0.85842
1308.27701	0.86025
1306.2232	0.8618
1304.16939	0.8633
1302.11558	0.86506
1300.06177	0.86695
1298.00796	0.86866
1295.95415	0.87043
1293.90034	0.87252
1291.84653	0.87446
1289.79272	0.876
1287.73891	0.87756
1285.6851	0.87939
1283.63129	0.88114
1281.57748	0.8825
1279.52367	0.88362
1277.46986	0.88493
1275.41605	0.88644
1273.36224	0.88792
1271.30843	0.88957
1269.25462	0.89125
1267.20081	0.89265
1265.147	0.89385
1263.09319	0.89481
1261.03938	0.89555
1258.98557	0.89619
1256.93176	0.89642
1254.87795	0.8961
1252.82414	0.89566
1250.77033	0.89533
1248.71652	0.89474
1246.66271	0.89362
1244.6089	0.89223
1242.55509	0.89074
1240.50128	0.88926
1238.44747	0.88806
1236.39366	0.88728
1234.33985	0.88731
1232.28604	0.88836
1230.23223	0.89019
1228.17842	0.89249
1226.12461	0.89456
1224.0708	0.8958
1222.01699	0.89687
1219.96318	0.89816
1217.90937	0.89939
1215.85556	0.90062
1213.80175	0.90189
1211.74794	0.90314
1209.69413	0.90453
1207.64032	0.90613
1205.58651	0.90778
1203.5327	0.90934
1201.47889	0.91075
1199.42508	0.91188
1197.37127	0.91288
1195.31746	0.91378
1193.26365	0.91447
1191.20984	0.91514
1189.15603	0.91536
1187.10222	0.91465
1185.04841	0.91381
1182.9946	0.91388
1180.94079	0.9146
1178.88698	0.91521
1176.83317	0.91577
1174.77936	0.91652
1172.72555	0.91742
1170.67174	0.91802
1168.61793	0.91807
1166.56412	0.91795
1164.51031	0.9178
1162.4565	0.91751
1160.40269	0.91667
1158.34888	0.91433
1156.29507	0.9093
1154.24126	0.90016
1152.18745	0.88558
1150.13364	0.86561
1148.07983	0.84236
1146.02602	0.8199
1143.97221	0.80383
1141.9184	0.79828
1139.86459	0.80214
1137.81078	0.81021
1135.75697	0.81819
1133.70316	0.82431
1131.64935	0.82781
1129.59554	0.82879
1127.54173	0.82829
1125.48792	0.82722
1123.43411	0.82589
1121.3803	0.82442
1119.32649	0.82276
1117.27268	0.82054
1115.21887	0.81741
1113.16506	0.81271
1111.11125	0.80562
1109.05744	0.79626
1107.00363	0.78471
1104.94982	0.77097
1102.89601	0.75668
1100.8422	0.74389
1098.78839	0.73357
1096.73458	0.72586
1094.68077	0.72036
1092.62696	0.71671
1090.57315	0.7149
1088.51934	0.71483
1086.46553	0.71614
1084.41172	0.71819
1082.35791	0.72063
1080.3041	0.72376
1078.25029	0.72748
1076.19648	0.73134
1074.14267	0.73526
1072.08886	0.73914
1070.03505	0.74273
1067.98124	0.74609
1065.92743	0.74943
1063.87362	0.75286
1061.81981	0.75634
1059.766	0.75981
1057.71219	0.76357
1055.65838	0.76746
1053.60457	0.77091
1051.55076	0.77403
1049.49695	0.7771
1047.44314	0.78002
1045.38933	0.78279
1043.33552	0.78547
1041.28171	0.78809
1039.2279	0.79107
1037.17409	0.79423
1035.12028	0.79693
1033.06647	0.79951
1031.01265	0.80236
1028.95884	0.80528
1026.90503	0.80814
1024.85122	0.81107
1022.79741	0.8142
1020.7436	0.81744
1018.68979	0.82084
1016.63598	0.82451
1014.58217	0.82846
1012.52836	0.83279
1010.47455	0.8374
1008.42074	0.84205
1006.36693	0.84648
1004.31312	0.85029
1002.25931	0.85363
1000.2055	0.85681
998.15169	0.85982
996.09788	0.8626
994.04407	0.86481
991.99026	0.86679
989.93645	0.86917
987.88264	0.87143
985.82883	0.87324
983.77502	0.87515
981.72121	0.87714
979.6674	0.87895
977.61359	0.88047
975.55978	0.88163
973.50597	0.88269
971.45216	0.88404
969.39835	0.88511
967.34454	0.88558
965.29073	0.88639
963.23692	0.88761
961.18311	0.88845
959.1293	0.88871
957.07549	0.88877
955.02168	0.88879
952.96787	0.88836
950.91406	0.88741
948.86025	0.88663
946.80644	0.88618
944.75263	0.88561
942.69882	0.88498
940.64501	0.88462
938.5912	0.88428
936.53739	0.88354
934.48358	0.88249
932.42977	0.88156
930.37596	0.88042
928.32215	0.87876
926.26834	0.87696
924.21453	0.87555
922.16072	0.87473
920.10691	0.87414
918.0531	0.87321
915.99929	0.87247
913.94548	0.87304
911.89167	0.87481
909.83786	0.87703
907.78405	0.87929
905.73024	0.88115
903.67643	0.88247
901.62262	0.88363
899.56881	0.88482
897.515	0.8857
895.46119	0.88627
893.40738	0.88702
891.35357	0.88797
889.29976	0.8889
887.24595	0.88994
885.19214	0.89116
883.13833	0.89251
881.08452	0.8941
879.03071	0.89588
876.9769	0.89704
874.92309	0.89727
872.86928	0.89657
870.81547	0.89351
868.76166	0.88696
866.70785	0.87752
864.65404	0.86591
862.60023	0.85304
860.54642	0.84021
858.49261	0.82865
856.4388	0.81909
854.38499	0.81155
852.33118	0.80585
850.27737	0.80139
848.22356	0.7978
846.16975	0.79584
844.11594	0.7956
842.06213	0.79617
840.00832	0.79664
837.95451	0.79657
835.9007	0.79666
833.84689	0.79782
831.79308	0.79998
829.73927	0.8021
827.68546	0.80336
825.63165	0.80475
823.57784	0.80769
821.52403	0.812
819.47022	0.81617
817.41641	0.81967
815.3626	0.82371
813.30879	0.82935
811.25498	0.83693
809.20117	0.84507
807.14736	0.85172
805.09355	0.85661
803.03974	0.86024
800.98593	0.86319
798.93212	0.86551
796.87831	0.86681
794.8245	0.86723
792.77069	0.86702
790.71688	0.86617
788.66307	0.86571
786.60926	0.8663
784.55545	0.86702
782.50164	0.86726
780.44783	0.86743
778.39402	0.86717
776.34021	0.86593
774.2864	0.86465
772.23259	0.86342
770.17878	0.86186
768.12497	0.86056
766.07116	0.85991
764.01735	0.85987
761.96354	0.85979
759.90973	0.85909
757.85592	0.85777
755.80211	0.85609
753.7483	0.85448
751.69449	0.8535
749.64068	0.853
747.58687	0.85225
745.53306	0.8509
743.47925	0.84912
741.42544	0.84771
739.37163	0.8469
737.31781	0.84626
735.264	0.84537
733.21019	0.84393
731.15638	0.84251
729.10257	0.84174
727.04876	0.84116
724.99495	0.84018
722.94114	0.83886
720.88733	0.83747
718.83352	0.83612
716.77971	0.83512
714.7259	0.83441
712.67209	0.83341
710.61828	0.83229
708.56447	0.8312
706.51066	0.82949
704.45685	0.8275
702.40304	0.82653
700.34923	0.82633
698.29542	0.82532
696.24161	0.82387
694.1878	0.82296
692.13399	0.82221
690.08018	0.82178
688.02637	0.82144
685.97256	0.81957
683.91875	0.81631
681.86494	0.81377
679.81113	0.8125
677.75732	0.81147
675.70351	0.81088
673.6497	0.81108
671.59589	0.81136
669.54208	0.81185
667.48827	0.81146
665.43446	0.8088
663.38065	0.80602
661.32684	0.80413
659.27303	0.80335
657.21922	0.80294
655.16541	0.80184
653.1116	0.80031
651.05779	0.79938
649.00398	0.79879
646.95017	0.7979
644.89636	0.79687
642.84255	0.79606
640.78874	0.79491
638.73493	0.79296
636.68112	0.79173
634.62731	0.79219
632.5735	0.79266
630.51969	0.7917
628.46588	0.7902
626.41207	0.78926
624.35826	0.7884
622.30445	0.78718
620.25064	0.7857
618.19683	0.78395
616.14302	0.78219
614.08921	0.78081
612.0354	0.78002
609.98159	0.77941
607.92778	0.77877
605.87397	0.77842
603.82016	0.77822
601.76635	0.77743
599.71254	0.77541
597.65873	0.77268
595.60492	0.77018
593.55111	0.76779
591.4973	0.76602
589.44349	0.76648
587.38968	0.76785
585.33587	0.76778
583.28206	0.76647
581.22825	0.76515
579.17444	0.76496
577.12063	0.76567
575.06682	0.76575
573.01301	0.76425
570.9592	0.7623
568.90539	0.76132
566.85158	0.76169
564.79777	0.76365
562.74396	0.76597
560.69015	0.76673
558.63634	0.76494
556.58253	0.7621
554.52872	0.76018
552.47491	0.75812
550.4211	0.75659
548.36729	0.75789
546.31348	0.76002
544.25967	0.76065
542.20586	0.76138
540.15205	0.76311
538.09824	0.76471
536.04443	0.76479
533.99062	0.76243
531.93681	0.75974
529.883	0.75892
527.82919	0.75828
525.77538	0.75638
523.72157	0.75538
521.66776	0.75744
519.61395	0.76103
517.56014	0.76218
515.50633	0.75955
513.45252	0.75656
511.39871	0.75553
509.3449	0.75528
507.29109	0.75479
505.23728	0.75493
503.18347	0.756
501.12966	0.75608
499.07585	0.75468
497.02204	0.75366
494.96823	0.75356
492.91442	0.75318
490.86061	0.75039
488.8068	0.74599
486.75299	0.74277
484.69918	0.73989
482.64537	0.73496
480.59156	0.72958
478.53775	0.72733
476.48394	0.72782
474.43013	0.72755
472.37632	0.72715
470.32251	0.73041
468.2687	0.73628
466.21489	0.74098
464.16108	0.74454
462.10727	0.74907
460.05346	0.75307
457.99965	0.75523
455.94584	0.75767
453.89203	0.76067
451.83822	0.76227
449.78441	0.76267
447.7306	0.76249
445.67679	0.76064
443.62298	0.75751
441.56916	0.75665
439.51535	0.75904
437.46154	0.76011
435.40773	0.75836
433.35392	0.75623
431.30011	0.75516
429.2463	0.75718
427.19249	0.76157
425.13868	0.7599
423.08487	0.74988
421.03106	0.74182
418.97725	0.7404
416.92344	0.74195
414.86963	0.74227
412.81582	0.74342
410.76201	0.74646
408.7082	0.74734
406.65439	0.74606
404.60058	0.74607
402.54677	0.74727
400.49296	0.74554
398.43915	0.73937
KMeans Clustering	11.0
Spectral Clustering	5.0
Agglomerative Clustering	10.0
