Numero de onda	hidroxietil_teraftalato.dpt
1388.37561	0.78647
1386.3218	0.79586
1384.26799	0.80046
1382.21418	0.79753
1380.16037	0.78813
1378.10656	0.77292
1376.05275	0.75441
1373.99894	0.7402
1371.94513	0.73725
1369.89132	0.73973
1367.83751	0.73741
1365.7837	0.73019
1363.72989	0.73224
1361.67608	0.75653
1359.62227	0.79129
1357.56846	0.82079
1355.51465	0.84404
1353.46084	0.86184
1351.40703	0.87286
1349.35322	0.87685
1347.29941	0.87509
1345.2456	0.87138
1343.19179	0.87087
1341.13798	0.87522
1339.08417	0.88162
1337.03036	0.8864
1334.97655	0.88791
1332.92274	0.88493
1330.86893	0.8755
1328.81512	0.85927
1326.7613	0.8396
1324.70749	0.82348
1322.65368	0.81768
1320.59987	0.82236
1318.54606	0.83175
1316.49225	0.83986
1314.43844	0.84382
1312.38463	0.84313
1310.33082	0.83747
1308.27701	0.8255
1306.2232	0.8068
1304.16939	0.78529
1302.11558	0.76613
1300.06177	0.75018
1298.00796	0.73411
1295.95415	0.71585
1293.90034	0.69682
1291.84653	0.67773
1289.79272	0.65577
1287.73891	0.62746
1285.6851	0.59247
1283.63129	0.5523
1281.57748	0.50775
1279.52367	0.46104
1277.46986	0.41572
1275.41605	0.37205
1273.36224	0.3286
1271.30843	0.28648
1269.25462	0.24847
1267.20081	0.21733
1265.147	0.19436
1263.09319	0.17949
1261.03938	0.17333
1258.98557	0.17777
1256.93176	0.19323
1254.87795	0.21587
1252.82414	0.23741
1250.77033	0.24889
1248.71652	0.24651
1246.66271	0.23252
1244.6089	0.21402
1242.55509	0.20305
1240.50128	0.20897
1238.44747	0.22999
1236.39366	0.25789
1234.33985	0.28661
1232.28604	0.31508
1230.23223	0.34419
1228.17842	0.37306
1226.12461	0.39971
1224.0708	0.42283
1222.01699	0.44216
1219.96318	0.46008
1217.90937	0.48185
1215.85556	0.51087
1213.80175	0.54471
1211.74794	0.5775
1209.69413	0.60472
1207.64032	0.62569
1205.58651	0.64335
1203.5327	0.66189
1201.47889	0.6827
1199.42508	0.70395
1197.37127	0.72499
1195.31746	0.74675
1193.26365	0.7685
1191.20984	0.78854
1189.15603	0.80616
1187.10222	0.8214
1185.04841	0.83456
1182.9946	0.84606
1180.94079	0.85595
1178.88698	0.86413
1176.83317	0.87063
1174.77936	0.87587
1172.72555	0.87994
1170.67174	0.88226
1168.61793	0.88234
1166.56412	0.88015
1164.51031	0.87628
1162.4565	0.87111
1160.40269	0.86458
1158.34888	0.85716
1156.29507	0.84937
1154.24126	0.84178
1152.18745	0.8356
1150.13364	0.83096
1148.07983	0.82553
1146.02602	0.81574
1143.97221	0.79737
1141.9184	0.76503
1139.86459	0.71424
1137.81078	0.64381
1135.75697	0.55504
1133.70316	0.45609
1131.64935	0.36519
1129.59554	0.29856
1127.54173	0.2592
1125.48792	0.24342
1123.43411	0.25038
1121.3803	0.27973
1119.32649	0.32696
1117.27268	0.38296
1115.21887	0.43397
1113.16506	0.46561
1111.11125	0.46511
1109.05744	0.4328
1107.00363	0.40484
1104.94982	0.41402
1102.89601	0.43431
1100.8422	0.42837
1098.78839	0.40532
1096.73458	0.39394
1094.68077	0.40466
1092.62696	0.42931
1090.57315	0.45507
1088.51934	0.47282
1086.46553	0.47664
1084.41172	0.46142
1082.35791	0.42688
1080.3041	0.38078
1078.25029	0.33259
1076.19648	0.28832
1074.14267	0.25401
1072.08886	0.23109
1070.03505	0.21074
1067.98124	0.18923
1065.92743	0.17959
1063.87362	0.19562
1061.81981	0.23522
1059.766	0.28555
1057.71219	0.33601
1055.65838	0.38214
1053.60457	0.42379
1051.55076	0.46271
1049.49695	0.4993
1047.44314	0.53317
1045.38933	0.56467
1043.33552	0.5942
1041.28171	0.62085
1039.2279	0.64238
1037.17409	0.65311
1035.12028	0.63872
1033.06647	0.58366
1031.01265	0.49884
1028.95884	0.4196
1026.90503	0.36348
1024.85122	0.32788
1022.79741	0.31493
1020.7436	0.31802
1018.68979	0.30591
1016.63598	0.27521
1014.58217	0.27723
1012.52836	0.32883
1010.47455	0.39093
1008.42074	0.44268
1006.36693	0.48765
1004.31312	0.52646
1002.25931	0.55851
1000.2055	0.58546
998.15169	0.60867
996.09788	0.62871
994.04407	0.64589
991.99026	0.66064
989.93645	0.67333
987.88264	0.68271
985.82883	0.68472
983.77502	0.67252
981.72121	0.6523
979.6674	0.65023
977.61359	0.67408
975.55978	0.70103
973.50597	0.71738
971.45216	0.72829
969.39835	0.73865
967.34454	0.74854
965.29073	0.75751
963.23692	0.76535
961.18311	0.77208
959.1293	0.77823
957.07549	0.78419
955.02168	0.79007
952.96787	0.79534
950.91406	0.79981
948.86025	0.80413
946.80644	0.80869
944.75263	0.8131
942.69882	0.81721
940.64501	0.8213
938.5912	0.82532
936.53739	0.82919
934.48358	0.83252
932.42977	0.83498
930.37596	0.837
928.32215	0.83908
926.26834	0.84147
924.21453	0.84434
922.16072	0.84686
920.10691	0.84801
918.0531	0.84617
915.99929	0.83698
913.94548	0.81359
911.89167	0.77538
909.83786	0.73909
907.78405	0.71938
905.73024	0.7009
903.67643	0.65687
901.62262	0.58044
899.56881	0.48971
897.515	0.4242
895.46119	0.41387
893.40738	0.44643
891.35357	0.49719
889.29976	0.55913
887.24595	0.62388
885.19214	0.67671
883.13833	0.70986
881.08452	0.71676
879.03071	0.67744
876.9769	0.58729
874.92309	0.50607
872.86928	0.49031
870.81547	0.51142
868.76166	0.53151
866.70785	0.56232
864.65404	0.60419
862.60023	0.63309
860.54642	0.65067
858.49261	0.67589
856.4388	0.70955
854.38499	0.74093
852.33118	0.76434
850.27737	0.78056
848.22356	0.79276
846.16975	0.80223
844.11594	0.80764
842.06213	0.80272
840.00832	0.77173
837.95451	0.71016
835.9007	0.65346
833.84689	0.62769
831.79308	0.61699
829.73927	0.62961
827.68546	0.67977
825.63165	0.73478
823.57784	0.76569
821.52403	0.77342
819.47022	0.76517
817.41641	0.75612
815.3626	0.76335
813.30879	0.78273
811.25498	0.79938
809.20117	0.80987
807.14736	0.81744
805.09355	0.8228
803.03974	0.82583
800.98593	0.82807
798.93212	0.83016
796.87831	0.83165
794.8245	0.83283
792.77069	0.83427
790.71688	0.8361
788.66307	0.83801
786.60926	0.83952
784.55545	0.84074
782.50164	0.84222
780.44783	0.8437
778.39402	0.84486
776.34021	0.8456
774.2864	0.84621
772.23259	0.84666
770.17878	0.84634
768.12497	0.84605
766.07116	0.84648
764.01735	0.84666
761.96354	0.84608
759.90973	0.84498
757.85592	0.84337
755.80211	0.8416
753.7483	0.83968
751.69449	0.83687
749.64068	0.83277
747.58687	0.82795
745.53306	0.82273
743.47925	0.81538
741.42544	0.8024
739.37163	0.7793
737.31781	0.73623
735.264	0.66558
733.21019	0.58295
731.15638	0.4975
729.10257	0.38496
727.04876	0.25248
724.99495	0.16339
722.94114	0.15512
720.88733	0.20715
718.83352	0.28356
716.77971	0.35721
714.7259	0.41563
712.67209	0.45839
710.61828	0.48929
708.56447	0.5112
706.51066	0.52608
704.45685	0.53596
702.40304	0.54158
700.34923	0.54334
698.29542	0.5429
696.24161	0.54141
694.1878	0.5386
692.13399	0.53408
690.08018	0.52804
688.02637	0.52136
685.97256	0.51419
683.91875	0.50641
681.86494	0.49891
679.81113	0.49201
677.75732	0.48563
675.70351	0.48045
673.6497	0.47646
671.59589	0.47343
669.54208	0.47105
667.48827	0.46978
665.43446	0.47107
663.38065	0.47302
661.32684	0.4746
659.27303	0.47659
657.21922	0.47903
655.16541	0.48143
653.1116	0.48373
651.05779	0.48579
649.00398	0.48825
646.95017	0.49107
644.89636	0.49315
642.84255	0.49448
640.78874	0.49548
638.73493	0.49589
636.68112	0.49565
634.62731	0.49465
632.5735	0.49308
630.51969	0.49115
628.46588	0.48848
626.41207	0.48591
624.35826	0.4845
622.30445	0.48411
620.25064	0.48427
618.19683	0.48426
616.14302	0.48398
614.08921	0.48485
612.0354	0.4863
609.98159	0.48722
607.92778	0.48891
605.87397	0.49166
603.82016	0.49477
601.76635	0.49881
599.71254	0.50328
597.65873	0.50673
595.60492	0.50905
593.55111	0.51094
591.4973	0.51427
589.44349	0.51866
587.38968	0.52135
585.33587	0.52248
583.28206	0.52379
581.22825	0.52506
579.17444	0.52581
577.12063	0.52652
575.06682	0.52574
573.01301	0.52319
570.9592	0.52051
568.90539	0.51819
566.85158	0.51624
564.79777	0.51335
562.74396	0.51061
560.69015	0.51202
558.63634	0.5174
556.58253	0.52419
554.52872	0.53207
552.47491	0.54096
550.4211	0.55087
548.36729	0.56284
546.31348	0.57641
544.25967	0.58824
542.20586	0.59801
540.15205	0.60721
538.09824	0.61155
536.04443	0.60322
533.99062	0.57667
531.93681	0.53662
529.883	0.49836
527.82919	0.4728
525.77538	0.46212
523.72157	0.46623
521.66776	0.47822
519.61395	0.48676
517.56014	0.48913
515.50633	0.49391
513.45252	0.50622
511.39871	0.52351
509.3449	0.54193
507.29109	0.55766
505.23728	0.56504
503.18347	0.55317
501.12966	0.51481
499.07585	0.46052
497.02204	0.40162
494.96823	0.34755
492.91442	0.31811
490.86061	0.32377
488.8068	0.35181
486.75299	0.38638
484.69918	0.41908
482.64537	0.44495
480.59156	0.46537
478.53775	0.48316
476.48394	0.49792
474.43013	0.51021
472.37632	0.52151
470.32251	0.53035
468.2687	0.53551
466.21489	0.53734
464.16108	0.53822
462.10727	0.54284
460.05346	0.55293
457.99965	0.56565
455.94584	0.57757
453.89203	0.58787
451.83822	0.59815
449.78441	0.60807
447.7306	0.61626
445.67679	0.62342
443.62298	0.6291
441.56916	0.63339
439.51535	0.63818
437.46154	0.64394
435.40773	0.64977
433.35392	0.65183
431.30011	0.64896
429.2463	0.64288
427.19249	0.63016
425.13868	0.60174
423.08487	0.5597
421.03106	0.52616
418.97725	0.52036
416.92344	0.54191
414.86963	0.57029
412.81582	0.59625
410.76201	0.61766
408.7082	0.63293
406.65439	0.64209
404.60058	0.64727
402.54677	0.65049
400.49296	0.65742
398.43915	0.67129
KMeans Clustering	5.0
Spectral Clustering	8.0
Agglomerative Clustering	5.0
